country,state,city,latitude,longitude
Australia,New South Wales,North Curl Curl,-33.76434000,151.29727000
Australia,New South Wales,North Epping,-33.75944000,151.09248000
Australia,New South Wales,North Gosford,-33.41400000,151.35160000
Australia,New South Wales,North Haven,-31.63680000,152.81357000
Australia,New South Wales,North Lambton,-32.90605000,151.70574000
Australia,New South Wales,North Manly,-33.77561000,151.26921000
Australia,New South Wales,North Narrabeen,-33.70935000,151.29607000
Australia,New South Wales,North Nowra,-34.85822000,150.57479000
Australia,New South Wales,North Parramatta,-33.79351000,151.00124000
Australia,New South Wales,North Richmond,-33.58117000,150.71942000
Australia,New South Wales,North Rocks,-33.77223000,151.01718000
Australia,New South Wales,North Ryde,-33.79677000,151.12436000
Australia,New South Wales,North St Marys,-33.75491000,150.78435000
Australia,New South Wales,North Strathfield,-33.85693000,151.09124000
Australia,New South Wales,North Sydney,-33.83422000,151.21019000
Australia,New South Wales,North Tamworth,-31.07862000,150.92219000
Australia,New South Wales,North Turramurra,-33.71313000,151.14638000
Australia,New South Wales,North Wahroonga,-33.70531000,151.12278000
Australia,New South Wales,North Willoughby,-33.79563000,151.20067000
Australia,New South Wales,North Wollongong,-34.40569000,150.89763000
Australia,New South Wales,Northbridge,-33.81313000,151.21728000
Australia,New South Wales,Northmead,-33.78378000,150.99858000
Australia,New South Wales,Nowra,-34.88422000,150.60036000
Australia,New South Wales,Nowra Hill,-34.92845000,150.57243000
Australia,New South Wales,Nyngan,-31.56375000,147.19373000
Australia,New South Wales,Oak Flats,-34.56229000,150.82193000
Australia,New South Wales,Oakdale,-34.07930000,150.51320000
Australia,New South Wales,Oakhurst,-33.73883000,150.83837000
Australia,New South Wales,Oakville,-33.61558000,150.88006000
Australia,New South Wales,Oatlands,-33.79595000,151.02712000
Australia,New South Wales,Oatley,-33.98004000,151.07201000
Australia,New South Wales,Oberon,-33.84531000,149.81795000
Australia,New South Wales,Ocean Shores,-28.50930000,153.53760000
Australia,New South Wales,Old Bar,-31.96940000,152.58807000
Australia,New South Wales,Old Erowal Bay,-35.08460000,150.64568000
Australia,New South Wales,Old Guildford,-33.86429000,150.98395000
Australia,New South Wales,Old Toongabbie,-33.78763000,150.96897000
Australia,New South Wales,Oran Park,-34.00564000,150.74032000
Australia,New South Wales,Orange,-33.28397000,149.10018000
Australia,New South Wales,Orange Municipality,-33.32834000,149.12294000
Australia,New South Wales,Orangeville,-34.03108000,150.60179000
Australia,New South Wales,Orchard Hills,-33.78230000,150.71088000
Australia,New South Wales,Ourimbah,-33.31424000,151.33031000
Australia,New South Wales,Oxley Park,-33.77072000,150.79502000
Australia,New South Wales,Oxley Vale,-31.06316000,150.90060000
Australia,New South Wales,Oyster Bay,-34.00407000,151.07588000
Australia,New South Wales,Paddington,-33.88419000,151.23151000
Australia,New South Wales,Padstow,-33.95687000,151.03191000
Australia,New South Wales,Padstow Heights,-33.96740000,151.03991000
Australia,New South Wales,Pagewood,-33.94137000,151.21093000
Australia,New South Wales,Palm Beach,-33.59664000,151.32384000
Australia,New South Wales,Panania,-33.95366000,150.99733000
Australia,New South Wales,Parkes,-32.82318000,148.02514000
Australia,New South Wales,Parklea,-33.72439000,150.91820000
Australia,New South Wales,Parramatta,-33.81248000,151.00262000
Australia,New South Wales,Peak Hill,-32.72387000,148.19052000
Australia,New South Wales,Peakhurst,-33.96288000,151.05161000
Australia,New South Wales,Peakhurst Heights,-33.97735000,151.05557000
Australia,New South Wales,Pemulwuy,-33.82274000,150.92395000
Australia,New South Wales,Pendle Hill,-33.80402000,150.95543000
Australia,New South Wales,Pennant Hills,-33.73783000,151.07216000
Australia,New South Wales,Penrith,-33.75000000,150.70000000
Australia,New South Wales,Penrith Municipality,-33.75000000,150.70000000
Australia,New South Wales,Penshurst,-33.96667000,151.08333000
Australia,New South Wales,Petersham,-33.89460000,151.15495000
Australia,New South Wales,Phillip,-31.13333000,150.85000000
Australia,New South Wales,Picnic Point,-33.98062000,150.99661000
Australia,New South Wales,Picton,-34.16995000,150.61168000
Australia,New South Wales,Pitt Town,-33.58718000,150.85857000
Australia,New South Wales,Plumpton,-33.75184000,150.83686000
Australia,New South Wales,Point Clare,-33.44378000,151.32732000
Australia,New South Wales,Point Frederick,-33.44036000,151.34322000
Australia,New South Wales,Point Piper,-33.86667000,151.25000000
Australia,New South Wales,Pokolbin,-32.80000000,151.28333000
Australia,New South Wales,Port Hacking,-34.06791000,151.12561000
Australia,New South Wales,Port Kembla,-34.48180000,150.90120000
Australia,New South Wales,Port Macquarie,-31.43084000,152.90894000
Australia,New South Wales,Port Macquarie-Hastings,-31.42106000,152.51916000
Australia,New South Wales,Port Stephens Shire,-32.72855000,151.89952000
Australia,New South Wales,Portland,-33.35709000,149.98148000
Australia,New South Wales,Potts Point,-33.86701000,151.22586000
Australia,New South Wales,Pottsville,-28.38740000,153.55857000
Australia,New South Wales,Pottsville Beach,-28.38853000,153.56564000
Australia,New South Wales,Prairiewood,-33.86325000,150.90521000
Australia,New South Wales,Prestons,-33.94185000,150.87170000
Australia,New South Wales,Primbee,-34.50358000,150.87950000
Australia,New South Wales,Prospect,-33.80154000,150.91358000
Australia,New South Wales,Punchbowl,-33.92893000,151.05111000
Australia,New South Wales,Putney,-33.82613000,151.10630000
Australia,New South Wales,Pymble,-33.74386000,151.14188000
Australia,New South Wales,Pyrmont,-33.86985000,151.19402000
Australia,New South Wales,Quakers Hill,-33.73333000,150.88333000
Australia,New South Wales,Queanbeyan,-35.35493000,149.23200000
Australia,New South Wales,Queanbeyan East,-35.34625000,149.24596000
Australia,New South Wales,Queanbeyan West,-35.35497000,149.20412000
Australia,New South Wales,Queens Park,-33.89946000,151.24724000
Australia,New South Wales,Queenscliff,-33.78278000,151.28495000
Australia,New South Wales,Quirindi,-31.50763000,150.67902000
Australia,New South Wales,Raby,-34.01846000,150.81764000
Australia,New South Wales,Raglan,-33.41667000,149.66667000
Australia,New South Wales,Ramsgate,-33.98220000,151.14000000
Australia,New South Wales,Ramsgate Beach,-33.98523000,151.14634000
Australia,New South Wales,Randwick,-33.91667000,151.25000000
Australia,New South Wales,Rankin Park,-32.92516000,151.68016000
Australia,New South Wales,Rathmines,-33.03773000,151.58443000
Australia,New South Wales,Raworth,-32.73333000,151.61667000
Australia,New South Wales,Raymond Terrace,-32.75952000,151.75050000
Australia,New South Wales,Razorback,-34.15237000,150.65308000
Australia,New South Wales,Redfern,-33.89279000,151.20415000
Australia,New South Wales,Redhead,-33.01178000,151.71142000
Australia,New South Wales,Regents Park,-33.88333000,151.01667000
Australia,New South Wales,Revesby,-33.95000000,151.01667000
Australia,New South Wales,Revesby Heights,-33.96710000,151.01841000
Australia,New South Wales,Rhodes,-33.82663000,151.08810000
Australia,New South Wales,Richmond,-33.59956000,150.75142000
Australia,New South Wales,Richmond Valley,-29.02684000,153.08625000
Australia,New South Wales,Riverstone,-33.68333000,150.86667000
Australia,New South Wales,Riverview,-33.82465000,151.16243000
Australia,New South Wales,Riverwood,-33.94725000,151.04973000
Australia,New South Wales,Robertson,-34.58742000,150.59116000
Australia,New South Wales,Rockdale,-33.96611000,151.14342000
Australia,New South Wales,Rodd Point,-33.86662000,151.13995000
Australia,New South Wales,Rooty Hill,-33.76667000,150.83333000
Australia,New South Wales,Ropes Crossing,-33.73276000,150.79104000
Australia,New South Wales,Rose Bay,-33.86877000,151.27060000
Australia,New South Wales,Rosebery,-33.91855330,151.19612440
Australia,New South Wales,Rosehill,-33.82009000,151.02450000
Australia,New South Wales,Roselands,-33.93317000,151.07320000
Australia,New South Wales,Rosemeadow,-34.10414000,150.79282000
Australia,New South Wales,Roseville,-33.78333000,151.18333000
Australia,New South Wales,Roseville Chase,-33.77852000,151.19677000
Australia,New South Wales,Rouse Hill,-33.68207000,150.91540000
Australia,New South Wales,Rozelle,-33.86141000,151.17050000
Australia,New South Wales,Ruse,-34.06976000,150.84168000
Australia,New South Wales,Rushcutters Bay,-33.87480000,151.22799000
Australia,New South Wales,Russell Lea,-33.85889000,151.14111000
Australia,New South Wales,Russell Vale,-34.35542000,150.89434000
Australia,New South Wales,Rutherford,-32.71667000,151.53333000
Australia,New South Wales,Rydalmere,-33.81453000,151.03751000
Australia,New South Wales,Ryde,-33.80149000,151.11205000
Australia,New South Wales,Sadleir,-33.91713000,150.89093000
Australia,New South Wales,Saint Ives,-33.72976000,151.15977000
Australia,New South Wales,Saint Peters,-33.91667000,151.18333000
Australia,New South Wales,Salamander Bay,-32.72253000,152.07945000
Australia,New South Wales,Salt Ash,-32.78333000,151.91667000
Australia,New South Wales,San Remo,-33.21469000,151.52102000
Australia,New South Wales,Sanctuary Point,-35.10361000,150.62667000
Australia,New South Wales,Sandringham,-33.99447000,151.13913000
Australia,New South Wales,Sandy Beach,-30.14681000,153.19238000
Australia,New South Wales,Sans Souci,-33.98990000,151.13334000
Australia,New South Wales,Sapphire Beach,-30.22614000,153.13628000
Australia,New South Wales,Saratoga,-33.47564000,151.35207000
Australia,New South Wales,Sawtell,-30.36459000,153.10141000
Australia,New South Wales,Schofields,-33.71667000,150.86667000
Australia,New South Wales,Scone,-32.05014000,150.86893000
Australia,New South Wales,Seaforth,-33.80145000,151.23981000
Australia,New South Wales,Sefton,-33.88773000,151.01053000
Australia,New South Wales,Seven Hills,-33.78333000,150.93333000
Australia,New South Wales,Shalvey,-33.72687000,150.80529000
Australia,New South Wales,Shell Cove,-34.58994000,150.86203000
Australia,New South Wales,Shellharbour,-34.58333000,150.86667000
Australia,New South Wales,Shelly Beach,-33.36999000,151.48522000
Australia,New South Wales,Shoal Bay,-32.72231000,152.17498000
Australia,New South Wales,Shoalhaven Heads,-34.85086000,150.74512000
Australia,New South Wales,Shoalhaven Shire,-35.14162000,150.41295000
Australia,New South Wales,Shortland,-32.87883000,151.69105000
Australia,New South Wales,Silverdale,-33.91520000,150.60960000
Australia,New South Wales,Silverwater,-33.83343000,151.04731000
Australia,New South Wales,Singleton,-32.60547000,150.91872000
Australia,New South Wales,Singleton Heights,-32.54160000,151.16089000
Australia,New South Wales,Skennars Head,-28.82888000,153.60209000
Australia,New South Wales,Smithfield,-33.85000000,150.93333000
Australia,New South Wales,Smiths Lake,-32.38043000,152.50337000
Australia,New South Wales,Soldiers Point,-32.71050000,152.06979000
Australia,New South Wales,Somersby,-33.36667000,151.28333000
Australia,New South Wales,South Albury,-36.08654000,146.90905000
Australia,New South Wales,South Bathurst,-33.43839000,149.57203000
Australia,New South Wales,South Bowenfels,-33.51667000,150.11667000
Australia,New South Wales,South Coogee,-33.93106000,151.25599000
Australia,New South Wales,South Grafton,-29.70760000,152.92627000
Australia,New South Wales,South Granville,-33.85864000,151.01066000
Australia,New South Wales,South Hurstville,-33.97756000,151.10550000
Australia,New South Wales,South Kempsey,-31.12302000,152.83253000
Australia,New South Wales,South Lismore,-28.81629000,153.25619000
Australia,New South Wales,South Murwillumbah,-28.33895000,153.40004000
Australia,New South Wales,South Nowra,-34.90332000,150.59827000
Australia,New South Wales,South Penrith,-33.77349000,150.69466000
Australia,New South Wales,South Tamworth,-31.11000000,150.92254000
Australia,New South Wales,South Turramurra,-33.74941000,151.11257000
Australia,New South Wales,South Wentworthville,-33.81850000,150.96344000
Australia,New South Wales,South West Rocks,-30.88553000,153.04126000
Australia,New South Wales,South Windsor,-33.61808000,150.80443000
Australia,New South Wales,Speers Point,-32.96383000,151.62618000
Australia,New South Wales,Spring Farm,-34.06851000,150.71182000
Australia,New South Wales,Springdale Heights,-36.03095000,146.94783000
Australia,New South Wales,Springvale,-35.16687000,147.33058000
Australia,New South Wales,Springwood,-33.70000000,150.55000000
Australia,New South Wales,St Andrews,-34.02243000,150.82958000
Australia,New South Wales,St Clair,-33.79728000,150.78470000
Australia,New South Wales,St Helens Park,-34.10474000,150.81368000
Australia,New South Wales,St Huberts Island,-33.49562000,151.34616000
Australia,New South Wales,St Ives Chase,-33.70381000,151.16460000
Australia,New South Wales,St Johns Park,-33.88295000,150.90182000
Australia,New South Wales,St Leonards,-33.82344000,151.19836000
Australia,New South Wales,St. Georges Basin,-35.08986000,150.59801000
Australia,New South Wales,Stanhope Gardens,-33.72206000,150.92597000
Australia,New South Wales,Stanmore,-33.89407000,151.16424000
Australia,New South Wales,Stanwell Park,-34.22610000,150.98583000
Australia,New South Wales,Stockton,-32.90908000,151.78360000
Australia,New South Wales,Strathfield,-33.87978000,151.07561000
Australia,New South Wales,Strathfield South,-33.89252000,151.08334000
Australia,New South Wales,Suffolk Park,-28.68810000,153.60977000
Australia,New South Wales,Summer Hill,-33.89146000,151.13825000
Australia,New South Wales,Summerland Point,-33.14091000,151.56561000
Australia,New South Wales,Sunshine Bay,-35.74540000,150.20792000
Australia,New South Wales,Surfside,-35.69531000,150.19949000
Australia,New South Wales,Surry Hills,-33.88374000,151.21282000
Australia,New South Wales,Sussex Inlet,-35.15671000,150.58533000
Australia,New South Wales,Sutherland,-34.03100000,151.05532000
Australia,New South Wales,Sutherland Shire,-34.07202000,151.07712000
Australia,New South Wales,Sutton,-35.16667000,149.25000000
Australia,New South Wales,Swansea,-33.08765000,151.63745000
Australia,New South Wales,Sydenham,-33.91669000,151.16798000
Australia,New South Wales,Sydney,-33.86785000,151.20732000
Australia,New South Wales,Sydney Central Business District,-33.86482000,151.20773000
Australia,New South Wales,Sydney Olympic Park,-33.84983000,151.06828000
Australia,New South Wales,Sylvania,-34.01242000,151.09718000
Australia,New South Wales,Sylvania Waters,-34.01868000,151.10860000
Australia,New South Wales,Table Top,-35.96667000,147.00000000
Australia,New South Wales,Tahmoor,-34.22246000,150.59467000
Australia,New South Wales,Tamarama,-33.89835000,151.27059000
Australia,New South Wales,Tamworth,-31.09048000,150.92905000
Australia,New South Wales,Tamworth Municipality,-30.92204000,150.81526000
Australia,New South Wales,Tanilba Bay,-32.74706000,151.99714000
Australia,New South Wales,Taree,-31.91099000,152.45387000
Australia,New South Wales,Taren Point,-34.01936000,151.11826000
Australia,New South Wales,Tarrawanna,-34.38152000,150.88799000
Australia,New South Wales,Tarro,-32.80000000,151.66667000
Australia,New South Wales,Tascott,-33.45017000,151.31375000
Australia,New South Wales,Tathra,-36.73126000,149.98328000
Australia,New South Wales,Tatton,-35.15990000,147.35875000
Australia,New South Wales,Tea Gardens,-32.66351000,152.15404000
Australia,New South Wales,Telarah,-32.72876000,151.53453000
Australia,New South Wales,Telopea,-33.79279000,151.03858000
Australia,New South Wales,Temora,-34.44834000,147.53558000
Australia,New South Wales,Temora Municipality,-34.38314000,147.47917000
Australia,New South Wales,Tempe,-33.92335000,151.16020000
Australia,New South Wales,Tenambit,-32.73967000,151.61293000
Australia,New South Wales,Tennyson Point,-33.83172000,151.11682000
Australia,New South Wales,Tenterfield,-29.04946000,152.01952000
Australia,New South Wales,Tenterfield Municipality,-29.06897000,152.04803000
Australia,New South Wales,Teralba,-32.96667000,151.60000000
Australia,New South Wales,Terranora,-28.23832000,153.50078000
Australia,New South Wales,Terrigal,-33.44815000,151.44665000
Australia,New South Wales,Terry Hills,-33.68333000,151.23333000
Australia,New South Wales,The Entrance,-33.33876000,151.49780000
Australia,New South Wales,The Entrance North,-33.33573000,151.50335000
Australia,New South Wales,The Hill,-32.93089000,151.77835000
Australia,New South Wales,The Hills Shire,-33.59118000,150.96100000
Australia,New South Wales,The Junction,-32.93822000,151.75909000
Australia,New South Wales,The Oaks,-34.07995000,150.56998000
Australia,New South Wales,The Ponds,-33.70228000,150.91086000
Australia,New South Wales,The Rock,-35.27302000,147.11381000
Australia,New South Wales,The Rocks,-33.85923000,151.20810000
Australia,New South Wales,Thirlmere,-34.20455000,150.56767000
Australia,New South Wales,Thirroul,-34.31604000,150.92142000
Australia,New South Wales,Thornleigh,-33.73228000,151.07895000
Australia,New South Wales,Thornton,-32.78333000,151.63333000
Australia,New South Wales,Thurgoona,-36.03626000,146.99609000
Australia,New South Wales,Tighes Hill,-32.90732000,151.75090000
Australia,New South Wales,Tingira Heights,-32.99725000,151.67021000
Australia,New South Wales,Tinonee,-31.93634000,152.41425000
Australia,New South Wales,Tocumwal,-35.81150000,145.56922000
Australia,New South Wales,Tolland,-35.14521000,147.35162000
Australia,New South Wales,Tomakin,-35.82335000,150.18794000
Australia,New South Wales,Tomerong,-35.05231000,150.58650000
Australia,New South Wales,Toongabbie,-33.78333000,150.95000000
Australia,New South Wales,Toormina,-30.35384000,153.08843000
Australia,New South Wales,Toronto,-33.01357000,151.59373000
Australia,New South Wales,Toukley,-33.26367000,151.53841000
Australia,New South Wales,Towradgi,-34.38667000,150.90278000
Australia,New South Wales,Trangie,-32.03147000,147.98344000
Australia,New South Wales,Tregear,-33.74562000,150.79294000
Australia,New South Wales,Tuggerawong,-33.28040000,151.48044000
Australia,New South Wales,Tumbarumba,-35.77806000,148.01172000
Australia,New South Wales,Tumbi Vmbi,-33.36667000,151.45000000
Australia,New South Wales,Tumut,-35.30642000,148.21818000
Australia,New South Wales,Tuncurry,-32.17443000,152.49876000
Australia,New South Wales,Tura Beach,-36.86358000,149.93027000
Australia,New South Wales,Tuross Head,-36.05328000,150.13322000
Australia,New South Wales,Turramurra,-33.73342000,151.12849000
Australia,New South Wales,Turrella,-33.93033000,151.14209000
Australia,New South Wales,Turvey Park,-35.12849000,147.36264000
Australia,New South Wales,Tweed,-28.34991000,153.34652000
Australia,New South Wales,Tweed Heads,-28.17671000,153.54520000
Australia,New South Wales,Tweed Heads South,-28.19517000,153.53964000
Australia,New South Wales,Tweed Heads West,-28.18736000,153.52278000
Australia,New South Wales,Ulladulla,-35.35906000,150.47247000
Australia,New South Wales,Ultimo,-33.87722000,151.19720000
Australia,New South Wales,Umina Beach,-33.52314000,151.31325000
Australia,New South Wales,Unanderra,-34.45306000,150.84746000
Australia,New South Wales,Upper Hunter Shire,-31.98126000,150.69282000
Australia,New South Wales,Upper Lachlan Shire,-34.41867000,149.53061000
Australia,New South Wales,Uralla,-30.48548000,151.35451000
Australia,New South Wales,Urunga,-30.49701000,153.01422000
Australia,New South Wales,Valentine,-33.01504000,151.64290000
Australia,New South Wales,Valla Beach,-30.59259000,153.01131000
Australia,New South Wales,Valley Heights,-33.70000000,150.58333000
Australia,New South Wales,Vaucluse,-33.85549000,151.27754000
Australia,New South Wales,Villawood,-33.88434000,150.98027000
Australia,New South Wales,Vincentia,-35.06825000,150.67480000
Australia,New South Wales,Vineyard,-33.64995000,150.85259000
Australia,New South Wales,Voyager Point,-33.95871000,150.97417000
Australia,New South Wales,Wadalba,-33.27230000,151.46487000
Australia,New South Wales,Wagga Wagga,-35.18587000,147.35509000
Australia,New South Wales,Wahroonga,-33.71816000,151.11561000
Australia,New South Wales,Waitara,-33.71092000,151.10330000
Australia,New South Wales,Wakeley,-33.87427000,150.90976000
Australia,New South Wales,Walcha,-31.19757000,151.81854000
Australia,New South Wales,Walgett,-29.79031000,148.13393000
Australia,New South Wales,Wallacia,-33.86577000,150.64021000
Australia,New South Wales,Wallalong,-32.69556000,151.64957000
Australia,New South Wales,Wallerawang,-33.41096000,150.06456000
Australia,New South Wales,Wallsend,-32.90133000,151.66432000
Australia,New South Wales,Wamberal,-33.41554000,151.44559000
Australia,New South Wales,Wamboin,-35.25073000,149.33284000
Australia,New South Wales,Wangi Wangi,-33.07185000,151.59840000
Australia,New South Wales,Warabrook,-32.88885000,151.71493000
Australia,New South Wales,Waratah,-32.90667000,151.72647000
Australia,New South Wales,Waratah West,-32.90003000,151.71170000
Australia,New South Wales,Wareemba,-33.85819000,151.13085000
Australia,New South Wales,Warialda,-29.54354000,150.57542000
Australia,New South Wales,Warilla,-34.55185000,150.85831000
Australia,New South Wales,Warners Bay,-32.97251000,151.65268000
Australia,New South Wales,Warragamba,-33.89191000,150.60461000
Australia,New South Wales,Warrawee,-33.72884000,151.12051000
Australia,New South Wales,Warrawong,-34.48500000,150.88833000
Australia,New South Wales,Warren,-31.70224000,147.83392000
Australia,New South Wales,Warren Shire,-31.29549000,147.72853000
Australia,New South Wales,Warriewood,-33.68857000,151.29534000
Australia,New South Wales,Warrimoo,-33.71667000,150.60000000
Australia,New South Wales,Warrumbungle Shire,-31.45519000,149.45377000
Australia,New South Wales,Warwick Farm,-33.91291000,150.93701000
Australia,New South Wales,Watanobbi,-33.26772000,151.42246000
Australia,New South Wales,Waterview Heights,-29.69775000,152.83922000
Australia,New South Wales,Wattle Grove,-33.95443000,150.94447000
Australia,New South Wales,Wattle Ponds,-32.52026000,151.19359000
Australia,New South Wales,Wauchope,-31.45792000,152.72617000
Australia,New South Wales,Waverley,-33.90181000,151.25599000
Australia,New South Wales,Waverton,-33.83863000,151.20046000
Australia,New South Wales,Weddin,-33.87903000,148.01125000
Australia,New South Wales,Wee Waa,-30.22660000,149.44041000
Australia,New South Wales,Wellington,-32.55588000,148.94508000
Australia,New South Wales,Wentworth,-33.67106000,142.33675000
Australia,New South Wales,Wentworth Falls,-33.71033000,150.37534000
Australia,New South Wales,Wentworth Point,-33.83080000,151.07441000
Australia,New South Wales,Wentworthville,-33.80652000,150.96785000
Australia,New South Wales,Werrington,-33.75920000,150.75266000
Australia,New South Wales,Werrington County,-33.74650000,150.73929000
Australia,New South Wales,Werrington Downs,-33.74206000,150.72779000
Australia,New South Wales,Werris Creek,-31.34908000,150.64870000
Australia,New South Wales,West Albury,-36.07979000,146.89227000
Australia,New South Wales,West Ballina,-28.86200000,153.53291000
Australia,New South Wales,West Bathurst,-33.40920000,149.56324000
Australia,New South Wales,West Gosford,-33.42578000,151.31701000
Australia,New South Wales,West Haven,-31.63555000,152.78378000
Australia,New South Wales,West Hoxton,-33.93388000,150.83234000
Australia,New South Wales,West Kempsey,-31.05757000,152.82794000
Australia,New South Wales,West Nowra,-34.88593000,150.58333000
Australia,New South Wales,West Pennant Hills,-33.74570000,151.04764000
Australia,New South Wales,West Pymble,-33.76667000,151.13333000
Australia,New South Wales,West Ryde,-33.80543000,151.07386000
Australia,New South Wales,West Tamworth,-31.10236000,150.91447000
Australia,New South Wales,West Wallsend,-32.90000000,151.58333000
Australia,New South Wales,West Wollongong,-34.42480000,150.86417000
Australia,New South Wales,West Wyalong,-33.92373000,147.20473000
Australia,New South Wales,Westdale,-31.09052000,150.85678000
Australia,New South Wales,Westleigh,-33.71176000,151.07139000
Australia,New South Wales,Westmead,-33.80383000,150.98768000
Australia,New South Wales,Wetherill Park,-33.84277000,150.90061000
Australia,New South Wales,Whalan,-33.75697000,150.80402000
Australia,New South Wales,Whale Beach,-33.61241180,151.32540650
Australia,New South Wales,Wheeler Heights,-33.73119000,151.28049000
Australia,New South Wales,Whitebridge,-32.97436000,151.71614000
Australia,New South Wales,Wickham,-32.91923000,151.75693000
Australia,New South Wales,Wilberforce,-33.56256000,150.83784000
Australia,New South Wales,Wiley Park,-33.92420000,151.06737000
Australia,New South Wales,Williamtown,-32.80638000,151.84361000
Australia,New South Wales,Willmot,-33.72534000,150.79259000
Australia,New South Wales,Willoughby,-33.80167000,151.18782000
Australia,New South Wales,Willoughby East,-33.79844000,151.20518000
Australia,New South Wales,Wilton,-34.24053000,150.69771000
Australia,New South Wales,Windale,-32.99277000,151.68167000
Australia,New South Wales,Windang,-34.53333000,150.86667000
Australia,New South Wales,Windradyne,-33.40539000,149.54507000
Australia,New South Wales,Windsor,-33.61309000,150.81416000
Australia,New South Wales,Windsor Downs,-33.65857000,150.81079000
Australia,New South Wales,Wingecarribee,-34.49091000,150.35486000
Australia,New South Wales,Wingham,-31.86676000,152.36989000
Australia,New South Wales,Winmalee,-33.67847000,150.61213000
Australia,New South Wales,Winston Hills,-33.77645000,150.98051000
Australia,New South Wales,Wolli Creek,-33.93133000,151.15222000
Australia,New South Wales,Wollondilly,-34.06958000,150.46265000
Australia,New South Wales,Wollongbar,-28.81820000,153.39686000
Australia,New South Wales,Wollongong,-34.42400000,150.89345000
Australia,New South Wales,Wollongong city centre,-34.42790000,150.89268000
Australia,New South Wales,Wollstonecraft,-33.83280000,151.18981000
Australia,New South Wales,Woodberry,-32.79311000,151.67687000
Australia,New South Wales,Woodbine,-34.04589000,150.82146000
Australia,New South Wales,Woodcroft,-33.75637000,150.88071000
Australia,New South Wales,Woodford,-33.73333000,150.48333000
Australia,New South Wales,Woodpark,-33.84137000,150.96055000
Australia,New South Wales,Woodrising,-32.98595000,151.60657000
Australia,New South Wales,Woolgoolga,-30.11058000,153.20067000
Australia,New South Wales,Woollahra,-33.87901000,151.24706000
Australia,New South Wales,Woolloomooloo,-33.87042000,151.21968000
Australia,New South Wales,Woolooware,-34.04583000,151.14312000
Australia,New South Wales,Woongarrah,-33.24134000,151.47563000
Australia,New South Wales,Woonona,-34.34932000,150.91443000
Australia,New South Wales,Woronora,-34.02436000,151.03862000
Australia,New South Wales,Woronora Heights,-34.03562000,151.02734000
Australia,New South Wales,Worrigee,-34.90000000,150.63333000
Australia,New South Wales,Woy Woy,-33.48433000,151.32471000
Australia,New South Wales,Wyee,-33.18252000,151.48804000
Australia,New South Wales,Wyee Point,-33.14585000,151.50783000
Australia,New South Wales,Wyoming,-33.40387000,151.36254000
Australia,New South Wales,Wyong,-33.28254000,151.42327000
Australia,New South Wales,Wyongah,-33.27468000,151.48898000
Australia,New South Wales,Yagoona,-33.90490000,151.01996000
Australia,New South Wales,Yallah,-34.53375780,150.77768450
Australia,New South Wales,Yamba,-29.43750000,153.35914000
Australia,New South Wales,Yarravel,-31.04295000,152.76191000
Australia,New South Wales,Yarrawarrah,-34.05351000,151.03563000
Australia,New South Wales,Yass,-34.84036000,148.90987000
Australia,New South Wales,Yass Valley,-34.92630000,148.97240000
Australia,New South Wales,Yenda,-34.24525000,146.20273000
Australia,New South Wales,Yennora,-33.86173000,150.96865000
Australia,New South Wales,Yerrinbool,-34.36884000,150.53848000
Australia,New South Wales,Yoogali,-34.29944000,146.08443000
Australia,New South Wales,Young,-34.31350000,148.30107000
Australia,New South Wales,Yowie Bay,-34.05116000,151.10228000
Australia,New South Wales,Zetland,-33.90748000,151.20857000
Australia,Northern Territory,Alawa,-12.37954000,130.87320000
Australia,Northern Territory,Alice Springs,-23.69748000,133.88362000
Australia,Northern Territory,Alyangula,-13.85413000,136.42129000
Australia,Northern Territory,Anula,-12.39125000,130.89047000
Australia,Northern Territory,Araluen,-23.69601000,133.85400000
Australia,Northern Territory,Bakewell,-12.49684000,130.99344000
Australia,Northern Territory,Barkly,-19.54154000,134.82364000
Australia,Northern Territory,Bellamack,-12.51707000,130.98355000
Australia,Northern Territory,Belyuen,-12.53819000,130.68317000
Australia,Northern Territory,Berrimah,-12.43507000,130.92606000
Australia,Northern Territory,Braitling,-23.68005000,133.86877000
Australia,Northern Territory,Brinkin,-12.37057000,130.86799000
Australia,Northern Territory,Central Desert,-21.07203000,133.49949000
Australia,Northern Territory,Coconut Grove,-12.39602000,130.85186000
Australia,Northern Territory,Coomalie,-13.04322000,131.08427000
Australia,Northern Territory,Cossack,-14.45551000,132.17482000
Australia,Northern Territory,Darwin,-12.46113000,130.84185000
Australia,Northern Territory,Desert Springs,-23.71554000,133.88768000
Australia,Northern Territory,Driver,-12.48602000,130.97539000
Australia,Northern Territory,Durack,-12.47308000,130.97208000
Australia,Northern Territory,East Arnhem,-12.66175000,135.82281000
Australia,Northern Territory,East Side,-23.69195000,133.89320000
Australia,Northern Territory,Fannie Bay,-12.42275000,130.83627000
Australia,Northern Territory,Farrar,-12.48028000,130.99820000
Australia,Northern Territory,Galiwinku,-12.02811000,135.56486000
Australia,Northern Territory,Gillen,-23.70915000,133.86596000
Australia,Northern Territory,Girraween,-12.52528000,131.09566000
Australia,Northern Territory,Gray,-12.49036000,130.98228000
Australia,Northern Territory,Gunbalanya,-12.32474000,133.05087000
Australia,Northern Territory,Gunn,-12.48765000,130.99322000
Australia,Northern Territory,Herbert,-12.53414000,131.16197000
