https://www.rbl-henley.org/,Henley on Thames RBL
http://branches.britishlegion.org.uk/branches/hertford,Hertford
http://branches.britishlegion.org.uk/branches/high-ercall,High Ercall RBL
http://branches.britishlegion.org.uk/branches/highworth,Highworth & Dist RBL
https://branches.britishlegion.org.uk/branches/histon-and-impington/,Histon RBL
http://branches.britishlegion.org.uk/branches/holsworthy,Holsworthy RBL
http://branches.britishlegion.org.uk/branches/holyhead,Holyhead RBL
http://www.britishlegion.org.uk/branches/Honiton,Honiton
http://branches.britishlegion.org.uk/branches/horley,Horley RBL
http://branches.britishlegion.org.uk/branches/horsforth,Horsforth
http://branches.britishlegion.org.uk/branches/hounslow,Hounslow RBL
http://branches.britishlegion.org.uk/branches/huddersfield,Huddersfield RBL
http://branches.britishlegion.org.uk/branches/hunstanton,Hunstanton RBL
https://branches.britishlegion.org.uk/branches/hurstbourne-tarrant/,Hurstbourne Tarrant
http://branches.britishlegion.org.uk/branches/holyport,Holyport & Dist RBL
http://branches.britishlegion.org.uk/branches/horbury-sitlington-ossett,Horbury, Sitlington & Ossett RBL
http://branches.britishlegion.org.uk/branches/horndon-on-the-hill,Horndon on the Hill RBL
https://branches.britishlegion.org.uk/branches/horsham-branch/,Horsham
http://branches.britishlegion.org.uk/branches/hoyland,Hoyland & Dist RBL
http://branches.britishlegion.org.uk/branches/hungerford,Hungerford
http://branches.britishlegion.org.uk/branches/huntingdon,Huntingdon
http://branches.britishlegion.org.uk/branches/hythe-saltwood,Hythe & Saltwood
http://branches.britishlegion.org.uk/branches/ilfracombe,Ilfracombe RBL
http://branches.britishlegion.org.uk/branches/Illogan,Illogan RBL
http://branches.britishlegion.org.uk/branches/isleworth,Isleworth RBL
http://branches.britishlegion.org.uk/branches/ixworth,Ixworth & Dist RBL
http://branches.britishlegion.org.uk/branches/kedington-district,Kedington & District
http://branches.britishlegion.org.uk/branches/kenilworth-rbl,Kenilworth RBL
http://branches.britishlegion.org.uk/branches/kimbolton,Kimbolton RBL
http://branches.britishlegion.org.uk/branches/kingsbridge,Kingsbridge RBL
http://branches.britishlegion.org.uk/branches/ilkeston,Ilkeston RBL
http://branches.britishlegion.org.uk/branches/ilminster,Ilminster RBL
http://branches.britishlegion.org.uk/branches/ivybridge,Ivybridge RBL
http://branches.britishlegion.org.uk/branches/jackfield,Jackfield RBL
http://branches.britishlegion.org.uk/branches/kelvedon,Kelvedon RBL
http://branches.britishlegion.org.uk/branches/kilkeel,Kilkeel RBL
http://branches.britishlegion.org.uk/branches/Kimpton,Kimpton RBL
http://branches.britishlegion.org.uk/branches/kingsclere,Kingsclere
http://branches.britishlegion.org.uk/branches/kingswood,Kingswood Hanham RBL
http://branches.britishlegion.org.uk/branches/lambley,Lambley RBL
http://branches.britishlegion.org.uk/branches/lancaster,Lancaster RBL
http://branches.britishlegion.org.uk/branches/langtoft-district,Langtoft, the Deepings & District RBL
http://branches.britishlegion.org.uk/branches/lees-district,Lees & District
http://branches.britishlegion.org.uk/branches/leigh-on-sea,Leigh on Sea
http://counties.britishlegion.org.uk/branches/leominster,Leominster
http://branches.britishlegion.org.uk/branches/leytonstone,Leytonstone RBL
http://branches.britishlegion.org.uk/branches/knutsford,Knutsford RBL
http://branches.britishlegion.org.uk/branches/lambourn,Lambourn RBL
http://branches.britishlegion.org.uk/branches/laneend,Lane End RBL
http://branches.britishlegion.org.uk/branches/launceston,Launceston RBL
http://branches.britishlegion.org.uk/branches/lee-on-the-solent,Lee on Solent RBL
http://counties.britishlegion.org.uk/branches/leighrbl,Leigh
https://branches.britishlegion.org.uk/branches/leighton-buzzard/,Leighton Buzzard RBL
http://branches.britishlegion.org.uk/branches/letchworth,Letchworth Gdn City RBL
http://branches.britishlegion.org.uk/branches/limavady,Limavady RBL
http://branches.britishlegion.org.uk/branches/lisburn,Lisburn RBL
https://branches.britishlegion.org.uk/branches/liss/,Liss
http://branches.britishlegion.org.uk/branches/little-gaddesden,Little Gaddesden RBL
http://branches.britishlegion.org.uk/branches/littleworth-district,Littleworth & District
https://branches.britishlegion.org.uk/branches/llandrinio,Llandrinio RBL
https://branches.britishlegion.org.uk/branches/Llantwit-Major,Llantwit Major RBL Branch
http://branches.britishlegion.org.uk/branches/long-eaton,Long Eaton RBL
http://branches.britishlegion.org.uk/branches/lindfield,Lindfield RBL
http://branches.britishlegion.org.uk/branches/liskeard,Liskeard RBL
http://branches.britishlegion.org.uk/branches/little-common,Little Common RBL
http://branches.britishlegion.org.uk/branches/littleport,Littleport RBL
http://branches.britishlegion.org.uk/branches/llandovery,Llandovery RBL
https://branches.britishlegion.org.uk/branches/llandudno,llandudno RBL
http://branches.britishlegion.org.uk/branches/londonderry,Londonderry RBL
http://branches.britishlegion.org.uk/branches/long-melford,Long Melford RBL
http://branches.britishlegion.org.uk/branches/looe,Looe RBL
http://branches.britishlegion.org.uk/branches/loughbrickland,Loughbrickland RBL
http://branches.britishlegion.org.uk/branches/lowestoft,Lowestoft & District RBL
http://branches.britishlegion.org.uk/branches/lyme-regis,Lyme Regis RBL
http://branches.britishlegion.org.uk/branches/lymm-district,Lymm and District
http://branches.britishlegion.org.uk/branches/lytchett,Lytchett United RBL
http://branches.britishlegion.org.uk/branches/mablethorpe,Mablethorpe RBL
https://branches.britishlegion.org.uk/branches/madeley/,Madeley RBL Branch
http://branches.britishlegion.org.uk/branches/lostock-hall,Lostock Hall RBL
http://branches.britishlegion.org.uk/branches/loughton-branch-2013,Loughton RBL
http://branches.britishlegion.org.uk/branches/lurgan,Lurgan & Brownlow RBL Branch
http://branches.britishlegion.org.uk/branches/lymington,Lymington RBL
http://branches.britishlegion.org.uk/branches/lyndhurst,Lyndhurst RBL
http://branches.britishlegion.org.uk/branches/lytham-ansdell,Lytham & Ansdell
http://branches.britishlegion.org.uk/branches/macclesfield,Macclesfield RBL
http://branches.britishlegion.org.uk/branches/magherafelt,Magherafelt RBL
http://branches.britishlegion.org.uk/branches/maldon-heybridge,Maldon & Heybridge
http://branches.britishlegion.org.uk/branches/manningtree,Manningtree & District RBL Branch
http://branches.britishlegion.org.uk/branches/mapperley,Mapperley, Porchester & District RBL
http://branches.britishlegion.org.uk/branches/market-harborough,Market Harborough RBL
http://branches.britishlegion.org.uk/branches/marston-moreteyne,Marston Moreteyne RBL
http://branches.britishlegion.org.uk/branches/mawdesley,Mawdesley RBL
http://branches.britishlegion.org.uk/branches/mearsashbysywell,Mears Ashby RBL
http://branches.britishlegion.org.uk/branches/merthyr-tydfil,Merthyr Tydfil RBL
http://branches.britishlegion.org.uk/branches/malmesbury,Malmesbury RBL
http://branches.britishlegion.org.uk/branches/mansfield-bellamy,Mansfield Bellamy RBL
http://branches.britishlegion.org.uk/branches/mansfield,Mansfield RBL
http://branches.britishlegion.org.uk/branches/margate,Margate RBL
http://branches.britishlegion.org.uk/branches/marlow,Marlow RBL
http://branches.britishlegion.org.uk/branches/martock,Martock RBL
http://branches.britishlegion.org.uk/branches/mayfield,Mayfield Hadlow Down RBL
http://branches.britishlegion.org.uk/branches/melbourne,Melbourne RBL
http://branches.britishlegion.org.uk/branches/mexborough,Mexborough, Swinton & Kilnhurst RBL
http://branches.britishlegion.org.uk/branches/midhurst-district,Midhurst & District
http://branches.britishlegion.org.uk/branches/midsomer-norton,Midsomer Norton & Radstock RBL
http://branches.britishlegion.org.uk/branches/milton-keynes,Milton Keynes & District Jubilee RBL Branch
http://branches.britishlegion.org.uk/branches/minehead,Minehead RBL
http://branches.britishlegion.org.uk/branches/morecambe,Morecambe RBL
http://branches.britishlegion.org.uk/branches/mossley-hill,Mossley Hill RBL
http://www.trblmousehole.co.uk/,Mousehole RBL
http://branches.britishlegion.org.uk/branches/mid-torridge,Mid Torridge RBL
http://branches.britishlegion.org.uk/branches/middleton,Middleton RBL
https://branches.britishlegion.org.uk/branches/midland-counties-and-kildare/,Midland Counties and Kildare
http://branches.britishlegion.org.uk/branches/milford-on-sea,Milford on Sea RBL
http://branches.britishlegion.org.uk/branches/minchinhampton,Minchinhampton RBL
http://branches.britishlegion.org.uk/branches/mitcham,Mitcham RBL
http://branches.britishlegion.org.uk/branches/morley,Morley RBL
http://branches.britishlegion.org.uk/branches/moulton,Moulton RBL
http://branches.britishlegion.org.uk/branches/nantwich,Nantwich RBL
http://branches.britishlegion.org.uk/branches/neston,Neston RBL
http://branches.britishlegion.org.uk/branches/new-romney,New Romney
